wbf,eh_1,eh_2,eh_3,eh_4,eh_5,eh_6,eh_7,eh_8,eh_9,eh_10,eh_11,eh_12,eh_13,eh_14,eh_15,eh_16,eh_17,eh_18,eh_19,eh_20,eh_21,eh_22,eh_23,eh_24,eh_25,class,context
469.14893617021,0.42417807896429,0.40102639573822,0.10961264299221,0.71810030136562,0.17479311717433,0.36121053601995,0.063670268048542,0.10285861642538,0.81497047768879,0.74446145246758,0.23711268931956,0.14814044399672,0.11366690146792,0.042665552961515,0.17615019202192,0.054901492291895,0.076671069487456,0.036565476886638,0.12429698393383,0.51885450026608,0.70974041123298,0.34506902417079,0.080427281742968,0.041116669421322,0.027453433474839,1,1
580.26315789474,0.045371969745806,0.16275962875426,0.23730244151778,0.030134568301187,0.29594518923768,0.14734301963732,0.049491431724058,0.16859996752608,0.043120275566004,0.022567003369464,0.046215650190012,0.35006725498798,0.38264298807995,0.14257255636262,0.042396090105418,0.030839972796944,0.046710681452054,0.019096346456497,0.055039644697889,0.038580118680256,0.024965034339764,0.023253976905689,0.01657243358505,0.020962364363888,0.046546382367571,2,1
518.82352941176,0.3918539098554,0.40325878758081,0.098113074552875,0.74095557994527,0.46947561676829,0.40167994076347,0.22777732031815,0.04646099467509,0.083405003663508,0.89399055208967,1.4067579958731,0.4715418075893,0.1006616929112,0.11026087783753,0.078811867880095,0.11554324855649,0.13993684084615,0.041656065156176,0.061145268355999,0.041293473769103,0.089276379421958,0.46924855013254,1.0380249431902,0.65146876531662,0.1402449185304,1,1
630.0,0.16414887802704,0.33682383177456,0.25691638463543,0.10795355453205,0.15496756388882,0.30374942568442,0.092437123628906,0.24807007512316,0.11198772268241,0.050505013367383,0.057066330798069,0.14662499053118,0.47864102628818,0.29048579224417,0.1519157073703,0.054169100459844,0.050282431799745,0.066697180959514,0.042762681265467,0.08469283982822,0.068417088257265,0.030839303892111,0.046953989054664,0.030375757956905,0.035481646248803,2,1
479.34782608696,0.400348764249,0.39302329009672,0.056473898102697,1.1502272541302,0.12585411579779,0.7855336320155,0.11118103063764,0.042469118931653,0.56907235335562,1.2545532360319,0.34517677872554,0.13539884292799,0.15985949290218,0.043710456689869,0.2535810471526,0.10189571473237,0.089518792464448,0.06145739452203,0.04366537641572,0.36759271468261,1.1152102691739,0.79440988770863,0.18877372883815,0.04888217824761,0.040513066628736,1,1
512.79069767442,0.28695690200618,0.30049093126623,0.089513266922669,0.53522473824339,0.27081276589675,0.28816109014285,0.17638098119594,0.051346845764321,0.10165274506284,0.64551453866997,0.77244368483398,0.26323880344645,0.10769505350797,0.094248499389649,0.061358494175407,0.11035270872505,0.10821071865941,0.059496655544054,0.051431190283572,0.045444346439689,0.083750966913501,0.33273620889711,0.59257143326101,0.35225102629985,0.092642111014902,1,1
700.0,0.17054364159515,0.31019220306317,0.26023407178381,0.42203561998386,0.12174671033526,0.22021268663237,0.43233833910862,0.10503684939624,0.17724476956163,0.089529597219006,0.050108429497396,0.055319900737506,0.10862318405977,0.23327080210915,0.73875042475782,0.43867208845276,0.16122101757499,0.096322236743658,0.08515031466754,0.05552790892361,0.029895098526797,0.041613348110801,0.070362174529103,0.043363291263786,0.032149214807326,2,1
373.72881355932,0.54654791006407,0.36620612103056,0.97725971852199,0.77120264276488,0.42140114025245,0.24115811151217,1.2910275946259,1.0055794173913,0.47112786189247,0.28031249557906,0.24899808418131,0.32329041919093,0.22878459687531,0.18146811855676,0.29232377027119,0.82322143318446,0.85504538023627,0.39517384368654,0.18330882171271,0.12309159322546,0.11512603722672,0.078303772913513,0.07984456182756,0.18660268513706,0.38446061003362,1,1
512.79069767442,0.20483272027622,0.22424548897205,0.20390773877812,0.30926505871037,0.23394741971471,0.25618887897672,0.14007248427965,0.071148861742738,0.13475232860855,0.39038634801261,0.33443035493643,0.20641627533687,0.17412346102427,0.12080384641506,0.077363677024687,0.10490834612904,0.10119572780172,0.063242058441482,0.054244938777231,0.066972525365012,0.11678538910001,0.25209805739953,0.28885356522938,0.13105725036829,0.056308167106967,1,1
506.89655172414,0.17482413208976,0.17780647555206,0.032913798970514,0.2544701947355,0.15895308578961,0.094402904477226,0.087431059821443,0.021033494074116,0.03056389419708,0.34465645527412,0.38371913108699,0.15685722903816,0.048638048500513,0.04642124869667,0.023300465526479,0.082725533402537,0.075268838159917,0.035613455140264,0.020114964275177,0.019208025745624,0.032771187068464,0.12878668750573,0.17274698945073,0.094730190646865,0.024371003691399,1,1
479.34782608696,0.17863512080659,0.17056546257111,0.044677264078764,0.31447636578446,0.054336740452518,0.1715556156905,0.065516455829916,0.037067234906842,0.13075314147347,0.35466035681725,0.14337217046873,0.05075186537302,0.045250625864977,0.025009256301613,0.10683436478994,0.059220358590065,0.033672934837546,0.024368957275366,0.025349193755063,0.056142474322322,0.17172525933527,0.16674068124119,0.072837348475671,0.021998545829415,0.020052067265014,1,1
700.0,0.014218532110535,0.055358257945808,0.02409211124288,0.28462349383322,0.015574081069416,0.080805499453586,0.3466577921961,0.01965358132771,0.29346332255418,0.07502843667265,0.043819308973814,0.014380137809509,0.018868701746418,0.081149346158451,1.071648171487,0.34673646172904,0.093206905918458,0.017598192387055,0.033389189483244,0.040944056436597,0.034501916023141,0.011344133600535,0.079878908188248,0.040375437904629,0.014915960121102,2,1
700.0,0.10245202907856,0.26343500429526,0.12190295140271,0.32206501806853,0.0461056431448,0.25205380504359,0.33316610774285,0.043437349529335,0.16727635334627,0.05108194748613,0.034350916048606,0.03019822631056,0.049106590729651,0.26111179488314,0.55773525201244,0.32691394647645,0.11715525850141,0.03603561865524,0.023948529382027,0.034603287161237,0.023287121438821,0.030239841282877,0.042896658987147,0.030240341427452,0.023912449886525,2,1
512.79069767442,0.48338849729485,0.49529637688376,0.14340643091301,0.64406394073104,0.4343184790913,0.23531781054805,0.17061611065256,0.050439530445747,0.13645123944607,0.75379654626058,1.0942718197579,0.43144059287295,0.13046354915497,0.097071646944913,0.057577878400049,0.090987793580838,0.15106671866453,0.048848797950249,0.04725343468213,0.028916071301243,0.049425773207167,0.29357899080617,0.60718560082428,0.40813933804724,0.11074537430252,1,1
501.13636363636,3.0509389239942,3.0642061760218,0.19295862199082,5.0187096801678,1.3007186611049,2.0402211279828,0.57802589621679,0.093415713131974,0.48240868814718,5.7256821301703,4.220228858354,1.2829893355004,0.2176695087712,0.26305094632432,0.047768829831885,0.5374336562499,0.04436720808465,0.11813986731094,0.066878683646594,0.070333928838663,0.58798830925496,2.2733033591418,1.7609504744303,0.33444662677916,0.087135439547846,1,1
630.0,0.01134778454425,0.11409413494454,0.088636619594806,0.01316160459193,0.029725819187339,0.16403740504771,0.017344441217155,0.25136168732071,0.02988387839091,0.014470694391017,0.01434863513009,0.030020305797043,0.39756589759344,0.16419034668344,0.050450579452081,0.014329446558022,0.012807919050292,0.064240221838883,0.012482458732294,0.024235993608209,0.024530650930737,0.013451655216608,0.016280031308063,0.016831735733766,0.014994278055656,2,1
735.0,0.029577811821284,0.025392234053302,0.11727458249313,0.084484985489658,0.042966341819239,0.023484882864318,0.21879318262786,0.11898246818824,0.032207405248055,0.16314237061578,0.069643145781996,0.068220527747357,0.01903306697004,0.028083038586578,0.041158276114145,0.28228946383351,0.3602913582286,0.11668929423095,0.038468871424923,0.029974919606115,0.022496644028102,0.040614899563603,0.021826058601412,0.019617825905833,0.067177207160168,2,1
